OccipitalLobe_R_Zscore_1,Numeric,8,2,Right Occipital lobe z score,None,None,8,Right,Scale,Input
OccipitalLobe_R_perc_1,Numeric,8,2,Right Occipital lobe percentile,None,None,8,Right,Scale,Input
OccipitalLobe_L_vol_1,Numeric,8,2,Left Occipital lobe volume,None,None,8,Right,Scale,Input
OccipitalLobe_L_TIVperc_1,Numeric,8,2,Left Occipital lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
OccipitalLobe_L_Zscore_1,Numeric,8,2,Left Occipital lobe z score,None,None,8,Right,Scale,Input
OccipitalLobe_L_perc_1,Numeric,8,2,Left Occipital lobe percentile,None,None,8,Right,Scale,Input
TemporalLobe_vol_1,Numeric,8,2,Temporal lobe volume,None,None,8,Right,Scale,Input
TemporalLobe_TIVperc_1,Numeric,8,2,Temporal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
TemporalLobe_Zscore_1,Numeric,8,2,Temporal lobe z score,None,None,8,Right,Scale,Input
TemporalLobe_perc_1,Numeric,8,2,Temporal lobe percentile,None,None,8,Right,Scale,Input
TemporalLobe_R_vol_1,Numeric,8,2,Right Temporal lobe volume,None,None,8,Right,Scale,Input
TemporalLobe_R_TIVperc_1,Numeric,8,2,Right Temporal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
TemporalLobe_R_Zscore_1,Numeric,8,2,Right Temporal lobe z score,None,None,8,Right,Scale,Input
TemporalLobe_R_perc_1,Numeric,8,2,Right Temporal lobe percentile,None,None,8,Right,Scale,Input
TemporalLobe_L_vol_1,Numeric,8,2,Left Temporal lobe volume,None,None,8,Right,Scale,Input
TemporalLobe_L_TIVperc_1,Numeric,8,2,Left Temporal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
TemporalLobe_L_Zscore_1,Numeric,8,2,Left Temporal lobe z score,None,None,8,Right,Scale,Input
TemporalLobe_L_perc_1,Numeric,8,2,Left Temporal lobe percentile,None,None,8,Right,Scale,Input
Cerebellum_vol_1,Numeric,8,2,cerebellum volume,None,None,8,Right,Scale,Input
Cerebellum_TIVperc_1,Numeric,8,2,cerebellum vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Cerebellum_Zscore_1,Numeric,8,2,cerebellum z score,None,None,8,Right,Scale,Input
Cerebellum_perc_1,Numeric,8,2,cerebellum percentile,None,None,8,Right,Scale,Input
Cerebellum_R_vol_1,Numeric,8,2,Right cerebellum volume,None,None,8,Right,Scale,Input
Cerebellum_R_TIVperc_1,Numeric,8,2,Right cerebellum vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Cerebellum_R_Zscore_1,Numeric,8,2,Right cerebellum z score,None,None,8,Right,Scale,Input
Cerebellum_R_perc_1,Numeric,8,2,Right cerebellum percentile,None,None,8,Right,Scale,Input
Cerebellum_L_vol_1,Numeric,8,2,Left cerebellum volume,None,None,8,Right,Scale,Input
Cerebellum_L_TIVperc_1,Numeric,8,2,Left cerebellum vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Cerebellum_L_Zscore_1,Numeric,8,2,Left cerebellum z score,None,None,8,Right,Scale,Input
Cerebellum_L_perc_1,Numeric,8,2,Left cerebellum percentile,None,None,8,Right,Scale,Input
CSF_Dura_vol_1,Numeric,8,2,CSF dura matter volume,None,None,8,Right,Scale,Input
CSF_Dura_TIVperc_1,Numeric,8,2,CSF dura matter vol/mTIV ratio(%),None,None,8,Right,Scale,Input
CSF_Dura_Zscore_1,Numeric,8,2,CSF dura matter z score,None,None,8,Right,Scale,Input
CSF_Dura_perc_1,Numeric,8,2,CSF dura matter percentile,None,None,8,Right,Scale,Input
LateralVent_vol_1,Numeric,8,2,Lateral ventricles volume,None,None,8,Right,Scale,Input
LateralVent_TIVperc_1,Numeric,8,2,Lateral ventricles vol/mTIV ratio(%),None,None,8,Right,Scale,Input
LateralVent_Zscore_1,Numeric,8,2,Lateral ventricles z score,None,None,8,Right,Scale,Input
LateralVent_perc_1,Numeric,8,2,Lateral ventricles percentile,None,None,8,Right,Scale,Input
LateralVent_R_vol_1,Numeric,8,2,Right Lateral ventricles volume,None,None,8,Right,Scale,Input
LateralVent_R_TIVperc_1,Numeric,8,2,Right Lateral ventricles vol/mTIV ratio(%),None,None,8,Right,Scale,Input
LateralVent_R_Zscore_1,Numeric,8,2,Right Lateral ventricles z score,None,None,8,Right,Scale,Input
LateralVent_R_perc_1,Numeric,8,2,Right Lateral ventricles percentile,None,None,8,Right,Scale,Input
LateralVent_L_vol_1,Numeric,8,2,Left Lateral ventricles volume,None,None,8,Right,Scale,Input
LateralVent_L_TIVperc_1,Numeric,8,2,Left Lateral ventricles vol/mTIV ratio(%),None,None,8,Right,Scale,Input
LateralVent_L_Zscore_1,Numeric,8,2,Left Lateral ventricles z score,None,None,8,Right,Scale,Input
LateralVent_L_perc_1,Numeric,8,2,Left Lateral ventricles percentile,None,None,8,Right,Scale,Input
WM_load_1,Numeric,8,2,Fazekas grading by Mohit,"{.00, Low load. Fazekas grade 0 or 1}...",None,9,Right,Nominal,Input
fazekas_1,Numeric,8,2,Fazekas rating,None,None,8,Right,Scale,Input
Amnestic_NPsyRating,Numeric,8,2,from data entry by Kate and Laura (?) for INS,"{.00, Amnestic}...",None,8,Right,Nominal,Input
MCIType_WMLoad,Numeric,8,2,,"{1.00, Amnestic MCI low WM Load}...",None,8,Right,Nominal,Input
filter_$,Numeric,1,0,memoryprofile_manuscript_includeVexclude = 0 (FILTER),"{0, Not Selected}...",None,10,Right,Nominal,Input
employ_BL,Numeric,8,2,Employment status,"{.00, Full-time}...",None,8,Right,Nominal,Input
occup_BL,String,100,0,Occupation,None,None,10,Left,Nominal,Input
marital_BL,Numeric,8,2,Marital status,"{.00, Single}...",None,8,Right,Nominal,Input
lang_first_BL,Numeric,8,2,First language,"{.00, English}...",None,8,Right,Nominal,Input
lang_fluency_BL,Numeric,8,2,Fluent in other language?,"{.00, No}...",None,8,Right,Nominal,Input
lang_sec_BL,Numeric,8,2,Secondary language,"{.00, English}...",None,8,Right,Nominal,Input
cog_onset_BL,Numeric,8,2,Age of onset of cognitive decline,None,None,8,Right,Scale,Input
neurobehav_BL,Numeric,8,2,Neurobehavioral syndrome per neuropsychologist,"{.00, Normal}...",None,8,Right,Nominal,Input
etiology_BL,Numeric,8,2,etiology of neurobehavioral syndrome per neuropsychologist,"{.00, AD}...",None,8,Right,Nominal,Input
etiology_BL_explained,String,800,0,Multifactorial explained,None,None,24,Left,Nominal,Input
diabetes_BL,Numeric,8,2,Diabetes,"{.00, No}...",None,8,Right,Nominal,Input
hypertension_BL,Numeric,8,2,Hypertension,"{.00, No}...",None,8,Right,Nominal,Input
cva_BL,Numeric,8,2,Cerebrovascular accident,"{.00, No}...",None,8,Right,Nominal,Input
cholesterol_BL,Numeric,8,2,High cholesterol,"{.00, No}...",None,8,Right,Nominal,Input
cad_BL,Numeric,8,2,Coronary artery disease,"{.00, No}...",None,8,Right,Nominal,Input
tbi_BL,Numeric,8,2,Traumatic brain injury,"{.00, No}...",None,8,Right,Nominal,Input
tumor_BL,Numeric,8,2,Brain tumor,"{.00, No}...",None,8,Right,Nominal,Input
other_neurol_BL,Numeric,8,2,Other neurologic problems,"{.00, No}...",None,8,Right,Nominal,Input
other_neurol_prob_BL,String,1000,0,Description of other neurologic problems,None,None,8,Left,Nominal,Input
neurologytx_BL,Numeric,8,2,is patient treated by neurologist,"{.00, yes}...",None,8,Right,Nominal,Input
famhx_dem_BL,Numeric,8,2,Family history of dementia,"{.00, No}...",None,8,Right,Nominal,Input
famhx_rel_BL,Numeric,8,2,Immediate fam hx of dementia,"{.00, None}...",None,8,Right,Nominal,Input
famhx_demtype_BL,Numeric,8,2,Family history of dementia: type of dementia,"{.00, AD}...",None,8,Right,Nominal,Input
famhx_demtype_explained_BL,String,500,0,,None,None,8,Left,Nominal,Input
famhx_onset_BL,Numeric,8,2,Family history age of onset,"{.00, <50}...",None,8,Right,Nominal,Input
famhx_onset_explained_BL,String,500,0,,None,None,8,Left,Nominal,Input
psydx_BL,Numeric,8,2,Psychiatric diagnosis at BL,"{.00, No diagnosis}...",None,8,Right,Nominal,Input
traumahx_BL,Numeric,8,2,History of psychological trauma,"{.00, No}...",None,8,Right,Nominal,Input
premorbidpsych_BL,Numeric,8,2,premorbid psychiatric history,"{.00, no}...",None,8,Right,Nominal,Input
premorbidpsych_description_BL,String,1000,0,description of premorbid psychiatric history time BL,None,None,8,Left,Nominal,Input
rx_mem_BL,Numeric,8,2,Prescription for memory medication time BL,"{.00, No}...",None,8,Right,Nominal,Input
rm_memname_BL,Numeric,8,2,Name of memory medication time BL,"{.00, namenda}...",None,8,Right,Nominal,Input
rx_antidep_BL,Numeric,8,2,Prescription for antidepressant medication time BL,"{.00, No}...",None,8,Right,Nominal,Input
rx_anx_BL,Numeric,8,2,Prescription for anxiolytic medication time BL,"{.00, No}...",None,8,Right,Nominal,Input
rx_antipsy_BL,Numeric,8,2,Prescription for antipsychotic medication time BL,"{.00, No}...",None,8,Right,Nominal,Input
mood_curr_BL,Numeric,8,2,Current mood problems per report during intake time BL,"{.00, No}...",None,8,Right,Nominal,Input
therapy_BL,Numeric,8,2,current psychotherapy time BL,"{.00, No}...",None,8,Right,Nominal,Input
priortx_BL,Numeric,8,2,Prior mental health tx,"{.00, No}...",None,8,Right,Nominal,Input
suicide_BL,Numeric,8,2,Current suicidal ideation time BL,"{.00, No}...",None,8,Right,Nominal,Input
psychosis_BL,Numeric,8,2,Current psychosis time BL,"{.00, No}...",None,8,Right,Nominal,Input
psychosistype_BL,Numeric,8,2,,"{.00, none}...",None,8,Right,Nominal,Input
sleep_BL,Numeric,8,2,Current sleep problems time BL,"{.00, No}...",None,8,Right,Nominal,Input
OSAtx_BL,Numeric,8,2,"If have OSA, is it being treated?","{.00, No}...",None,8,Right,Nominal,Input
sleep_med_BL,Numeric,8,2,Sleep medication time BL,"{.00, No}...",None,8,Right,Nominal,Input
appetite_BL,Numeric,8,2,Appetite changes time BL,"{.00, No}...",None,8,Right,Nominal,Input
etoh_abuse_BL,Numeric,8,2,Alcohol abuse time BL,"{.00, None}...",None,8,Right,Nominal,Input
etoh_drinks_BL,Numeric,8,2,Number of drinks time BL,"{.00, None}...",None,8,Right,Nominal,Input
tobacco_BL,Numeric,8,2,Tobacco use time BL,"{.00, None}...",None,8,Right,Nominal,Input
drug_BL,Numeric,8,2,Recreational drug use time BL,"{.00, None}...",None,8,Right,Nominal,Input
drug_type_BL,Numeric,8,2,Recreational drug use - drug type time BL,"{.00, No}...",None,8,Right,Nominal,Input
drug_name_BL,String,8,0,Recreational drug use - drug name time BL,None,None,8,Left,Nominal,Input
famhx_psy_BL,Numeric,8,2,Family history of psychiatric problems,"{.00, No}...",None,8,Right,Nominal,Input
famhx_psyrel_BL,Numeric,8,2,Family history of psychiatric: relative,"{.00, None}...",None,8,Right,Nominal,Input
Outside_Neuropsych_BL,Date,10,0,Date of outside neuropsych testing done,None,None,8,Right,Scale,Input
declinefromoutsideeval_BL,Numeric,8,2,cognitive decline compared to outside NP eval,"{.00, no}...",None,8,Right,Nominal,Input
Date_BL,Date,10,0,Date of first neuropsychological evaluation that does not correspond to NeuroReader,None,None,8,Right,Scale,Input
NP_provider_BL,Numeric,8,2,NP Provider at baseline,"{1.00, Umfleet}...",None,8,Right,Nominal,Input
age_BL,Numeric,8,2,Age at first testing,None,None,8,Right,Scale,Input
Addenbrookedate_BL,Date,10,0,date of earliest addenbrooke if one was completed before time 1,None,None,8,Right,Scale,Input
Addenbrooke_tot_BL,Numeric,8,2,overall addenbrooke score at baseline documented in neurology visit,None,None,8,Right,Scale,Input
Addenbrooke_MMSE_BL,Numeric,8,2,MMSE subscale derived from Addenbrooke at BL,None,None,8,Right,Scale,Input
Addenbrooke_Attn_BL,Numeric,8,2,insert addenbrooke Attention subscale here at BL,None,None,8,Right,Scale,Input
Addenbrooke_Mem_BL,Numeric,8,2,insert Memory subscale here at BL,None,None,8,Right,Scale,Input
Addenbrooke_Fluency_BL,Numeric,8,2,insert Fluency subscale here at BL,None,None,8,Right,Scale,Input
Addenbrooke_Lang_BL,Numeric,8,2,insert Language subscale here at BL,None,None,8,Right,Scale,Input
Addenbrooke_Visuo_BL,Numeric,8,2,insert Visuospatial subscale here at BL,None,None,8,Right,Scale,Input
wms_io_raw_BL,Numeric,8,2,WMS Info/Orientation raw score,None,None,8,Right,Scale,Input
wms_io_per_BL,Numeric,8,2,WMS Info/Orientation percentile,None,None,8,Right,Scale,Input
moca_BL,Numeric,8,2,Montreal Cognitive Assessment at baseline,None,None,8,Right,Scale,Input
wais_ver_BL,Numeric,8,2,WAIS version,"{.00, WAIS-3}...",None,8,Right,Nominal,Input
fsiq_BL,Numeric,8,2,Full Scale IQ (SS),None,None,8,Right,Scale,Input
vci_BL,Numeric,8,2,Verbal Comprehension Index (SS),None,None,8,Right,Scale,Input
sim_raw_BL,Numeric,8,2,Similarities raw score,None,None,8,Right,Scale,Input
sim_ss_BL,Numeric,8,2,Similarities scaled score,None,None,8,Right,Scale,Input
voc_raw_BL,Numeric,8,2,Vocabulary raw score,None,None,8,Right,Scale,Input
voc_ss_BL,Numeric,8,2,Vocabulary scaled score,None,None,8,Right,Scale,Input
in_raw_BL,Numeric,8,2,Information raw score,None,None,8,Right,Scale,Input
in_ss_BL,Numeric,8,2,Information scaled score,None,None,8,Right,Scale,Input
pri_BL,Numeric,8,2,Perceptual Reasoning Index,None,None,8,Right,Scale,Input
bd_raw_BL,Numeric,8,2,Block Design raw score,None,None,8,Right,Scale,Input
bd_ss_BL,Numeric,8,2,Block Design scaled score,None,None,8,Right,Scale,Input
mr_raw_BL,Numeric,8,2,Matrix Reasoning raw score,None,None,8,Right,Scale,Input
mr_ss_BL,Numeric,8,2,Matrix Reasoning scaled score,None,None,8,Right,Scale,Input
vp_raw_BL,Numeric,8,2,Visual Puzzles raw score,None,None,8,Right,Scale,Input
vp_ss_BL,Numeric,8,2,Visual Puzzles scaled score,None,None,8,Right,Scale,Input
wmi_BL,Numeric,8,2,Working Memory Index,None,None,8,Right,Scale,Input
dsp_raw_BL,Numeric,8,2,Digit Span raw score,None,None,8,Right,Scale,Input
dsp_ss_BL,Numeric,8,2,Digit Span scaled score,None,None,8,Right,Scale,Input
ar_raw_BL,Numeric,8,2,Arithmetic raw score,None,None,8,Right,Scale,Input
ar_ss_BL,Numeric,8,2,Arithmetic scaled score,None,None,8,Right,Scale,Input
psi_BL,Numeric,8,2,Processing Speed Index,None,None,8,Right,Scale,Input
ss_raw_BL,Numeric,8,2,Symbol Search raw score,None,None,8,Right,Scale,Input
ss_ss_BL,Numeric,8,2,Symbol Search scaled score,None,None,8,Right,Scale,Input
cd_raw_BL,Numeric,8,2,Coding raw score,None,None,8,Right,Scale,Input
cd_ss_BL,Numeric,8,2,Coding scaled score,None,None,8,Right,Scale,Input
wms_ver_BL,Numeric,8,2,WMS version,"{.00, WMS-3}...",None,8,Right,Nominal,Input
LM_ver_BL,Numeric,8,2,Logical Memory version,"{.00, Adult}...",None,8,Right,Nominal,Input
LMI_raw_BL,Numeric,8,2,Logical Memory I raw score,None,None,8,Right,Scale,Input
LMI_ss_BL,Numeric,8,2,Logical Memory I standard score,None,None,8,Right,Scale,Input
LMII_raw_BL,Numeric,8,2,Logical Memory II raw score,None,None,8,Right,Scale,Input
LMII_ss_BL,Numeric,8,2,Logical Memory II standard score,None,None,8,Right,Scale,Input
LMrec_raw_BL,Numeric,8,2,Logical Memory recognition raw score,None,None,8,Right,Scale,Input
LMrec_per_BL,Numeric,8,2,Logical Memory recognition percentile,"{.00, <2}...",None,8,Right,Nominal,Input
VPAI_raw_BL,Numeric,8,2,Verbal Paired Associates I raw score,None,None,8,Right,Scale,Input
VPAI_ss_BL,Numeric,8,2,Verbal Paired Associates I scaled score,None,None,8,Right,Scale,Input
VPAII_raw_BL,Numeric,8,2,Verbal Paired Associates II raw score,None,None,8,Right,Scale,Input
VPAII_ss_BL,Numeric,8,2,Verbal Paired Associates II scaled score,None,None,8,Right,Scale,Input
VPArec_raw_BL,Numeric,8,2,Verbal Paired Associates recognition raw score,None,None,8,Right,Scale,Input
VPArec_perc_BL,Numeric,8,2,Verbal Paired Associates recognition percentile,"{.00, <2}...",None,8,Right,Nominal,Input
VRI_raw_BL,Numeric,8,2,Visual Reproduction I raw score,None,None,8,Right,Scale,Input
VRI_ss_BL,Numeric,8,2,Visual Reproduction I standard score,None,None,8,Right,Scale,Input
VRII_raw_BL,Numeric,8,2,Visual Reproduction II raw score,None,None,8,Right,Scale,Input
VRII_ss_BL,Numeric,8,2,Visual Reproduction II standard score,None,None,8,Right,Scale,Input
VRrec_raw_BL,Numeric,8,2,Visual Reproduction recognition raw score,None,None,8,Right,Nominal,Input
VRrec_per_BL,Numeric,8,2,Visual Reproduction recognition percentile,"{.00, <2}...",None,8,Right,Nominal,Input
VRcopy_raw_BL,Numeric,8,2,Visual Reproduction Copy trial raw score,None,None,8,Right,Scale,Input
VRcopy_perc_BL,Numeric,8,2,Visual Reproduction Copy trial percentile,"{.00, <2}...",None,8,Right,Nominal,Input
hvlt_form_BL,Numeric,8,2,list hvlt form here,"{1.00, form 1}...",None,8,Right,Nominal,Input
hvlt_tot_raw_BL,Numeric,8,2,HVLT total recall raw score,None,None,8,Right,Scale,Input
hvlt_tot_ss_BL,Numeric,8,2,HVLT total recall standard score,None,None,8,Right,Scale,Input
hvlt_tot_per_BL,Numeric,8,2,HVLT total recall perseverations,None,None,8,Right,Scale,Input
hvlt_tot_int_BL,Numeric,8,2,HVLT total recall intrusions,None,None,8,Right,Scale,Input
hvlt_delay_raw_BL,Numeric,8,2,HVLT delayed recall raw score,None,None,8,Right,Scale,Input
hvlt_delay_ss_BL,Numeric,8,2,HVLT delayed recall standard score,None,None,8,Right,Scale,Input
hvlt_perc_raw_BL,Numeric,8,2,HVLT percent retention raw score,None,None,8,Right,Scale,Input
hvlt_perc_ss_BL,Numeric,8,2,HVLT percent retention standard score,None,None,8,Right,Scale,Input
hvlt_disc_raw_BL,Numeric,8,2,HVLT discrimination index raw score,None,None,8,Right,Scale,Input
hvlt_disc_ss_BL,Numeric,8,2,HVLT discrimination index standard score,None,None,8,Right,Scale,Input
hvlt_disc_tp_BL,Numeric,8,2,HVLT discrimination index true positives,None,None,8,Right,Scale,Input
hvlt_disc_fp_BL,Numeric,8,2,HVLT discrimination index false positives,None,None,8,Right,Scale,Input
hvlt_disc_fn_BL,Numeric,8,2,HVLT discrimination index false negatives,None,None,8,Right,Scale,Input
cvlt_form_BL,Numeric,8,2,CVLT-II form,"{.00, STD}...",None,8,Right,Nominal,Input
cvlt_tot_raw_BL,Numeric,8,2,CVLT-II total recall raw score,None,None,8,Right,Scale,Input
cvlt_tot_ss_BL,Numeric,8,2,CVLT-II total recall standard score,None,None,8,Right,Scale,Input
cvlt_sdelayfree_raw_BL,Numeric,8,2,CVLT-II short delay free recall raw score,None,None,8,Right,Scale,Input
cvlt_sdelayfree_ss_BL,Numeric,8,2,CVLT-II short delay free recall standard score,None,None,8,Right,Scale,Input
cvlt_sdelaycued_raw_BL,Numeric,8,2,CVLT-II short delay cued recall raw score,None,None,8,Right,Scale,Input
cvlt_sdelaycued_ss_BL,Numeric,8,2,CVLT-II short delay cued recall standard score,None,None,8,Right,Scale,Input
cvlt_ldelayfree_raw_BL,Numeric,8,2,CVLT-II long delay free recall raw score,None,None,8,Right,Scale,Input
cvlt_ldelayfree_ss_BL,Numeric,8,2,CVLT-II long delay free recall standard score,None,None,8,Right,Scale,Input
cvlt_ldelaycued_raw_BL,Numeric,8,2,CVLT-II long delay cued recall raw score,None,None,8,Right,Scale,Input
cvlt_ldelaycued_ss_BL,Numeric,8,2,CVLT-II long delay cued recall standard score,None,None,8,Right,Scale,Input
cvlt_recogdisc_raw_BL,Numeric,8,2,CVLT-II recognition discriminability raw score,None,None,8,Right,Scale,Input
cvlt_recogdisc_ss_BL,Numeric,8,2,CVLT-II recognition discriminability standard score,None,None,8,Right,Scale,Input
cvlt_fcrecog_perc_BL,Numeric,8,2,CVLT-II forced choice recognition percent correct,None,None,8,Right,Scale,Input
BVMT_form_BL,Numeric,8,2,BVMT-R form at baseline,"{1.00, FM-1}...",None,8,Right,Nominal,Input
BVMT_tot_raw_BL,Numeric,8,2,BVMT-R Total Recall raw score,None,None,8,Right,Scale,Input
BVMT_tot_ss_BL,Numeric,8,2,BVMT-R Total Recall standard score,None,None,8,Right,Scale,Input
BVMT_delay_raw_BL,Numeric,8,2,BVMT-R Delayed Recall raw score,None,None,8,Right,Scale,Input
BVMT_delay_ss_BL,Numeric,8,2,BVMT-R Delayed Recall standard score,None,None,8,Right,Scale,Input
BVMT_rec_raw_BL,Numeric,8,2,BVMT-R Discrimination Index raw score,None,None,8,Right,Scale,Input
BVMT_rec_perc_BL,Numeric,8,2,BVMT-R Discrimination Index percentile,"{.00, <2}...",None,8,Right,Nominal,Input
bnt_ver_BL,Numeric,8,2,Boston Naming Test version,"{.00, Full}...",None,8,Right,Nominal,Input
bnt_raw_BL,Numeric,8,2,Boston Naming raw score,None,None,8,Right,Scale,Input
bnt_ss_BL,Numeric,8,2,Boston Naming standard score,None,None,8,Right,Scale,Input
bdae_CIM_raw_BL,Numeric,8,2,BDAE Complex Ideational Material raw score,None,None,8,Right,Scale,Input
bdae_CIM_ss_bl,Numeric,8,2,BDAE Complex Ideational Material standard score,None,None,8,Right,Scale,Input
bdae_RS_raw_BL,Numeric,8,2,BDAE Repetition of Sentences raw score,None,None,8,Right,Scale,Input
bdae_RN_raw_BL,Numeric,8,2,BDAE Response Naming raw score,None,None,8,Right,Scale,Input
bdae_RN_class_BL,Numeric,8,2,BDAE Response Naming classification,"{.00, WNL}...",None,8,Right,Nominal,Input
bdae_CT_raw_BL,Numeric,8,2,BDAE Picture Description: Cookie Theft (Written) raw score,None,None,8,Right,Scale,Input
bdae_SP_raw_BL,Numeric,8,2,BDAE Semantic Probe raw score,None,None,8,Right,Scale,Input
bdae_praxis_NG_raw_BL,Numeric,8,2,BDAE Praxis Natural Gestures raw score,None,None,8,Right,Scale,Input
bdae_praxis_CG_raw_BL,Numeric,8,2,BDAE Praxis Conventional Gestures raw score,None,None,8,Right,Scale,Input
bdae_praxis_UPO_raw_BL,Numeric,8,2,BDAE Praxis Use of Pretended Objects raw score,None,None,8,Right,Scale,Input
bdae_praxis_BFRM_raw_BL,Numeric,8,2,BDAE Praxis Bucco-Facial/Respiratory Movements raw score,None,None,8,Right,Scale,Input
bdae_WC_raw_BL,Numeric,8,2,BDAE Word Comprehension (Body Parts) raw score,None,None,8,Right,Scale,Input
wratread_form_BL,Numeric,8,2,WRAT-4 Word Reading form,"{1.00, Blue}...",None,8,Right,Nominal,Input
wratread_raw_BL,Numeric,8,2,WRAT-4 Word Reading raw score,None,None,8,Right,Scale,Input
wratread_ss_BL,Numeric,8,2,WRAT-4 Word Reading standard score,None,None,8,Right,Scale,Input
WJIII_WA_raw_BL,Numeric,8,2,WJ-III Word Attack raw score,None,None,8,Right,Scale,Input
WJIII_WA_ss_BL,Numeric,8,2,WJ-III Word Attack standard score,None,None,8,Right,Scale,Input
clock_score_BL,Numeric,8,2,Clock Drawing score,None,None,8,Right,Scale,Input
clock_time_BL,Numeric,8,2,Clock drawn with hands at 10 to 11,"{.00, No}...",None,8,Right,Nominal,Input
clock_class_BL,Numeric,8,2,Clock Drawing classification,"{.00, WNL}...",None,8,Right,Nominal,Input
JLO_form_BL,Numeric,8,2,JLO Form/Version,"{1.00, H}...",None,8,Right,Nominal,Input
JLO_raw_BL,Numeric,8,2,JLO raw score,None,None,8,Right,Scale,Input
JLO_ss_BL,Numeric,8,2,JLO standard score,None,None,8,Right,Scale,Input
sdmt_writ_raw_BL,Numeric,8,2,Symbol Digit Modalities Test written raw score,None,None,8,Right,Scale,Input
sdmt_writ_ss_BL,Numeric,8,2,Symbol Digit Modalities Test written standard score,None,None,8,Right,Scale,Input
sdmt_oral_raw_BL,Numeric,8,2,Symbol Digit Modalities Test oral raw score,None,None,8,Right,Scale,Input
sdmt_oral_ss_BL,Numeric,8,2,Symbol Digit Modalities Test oral standard score,None,None,8,Right,Scale,Input
PASAT_form_BL,Numeric,8,2,PASAT Form,"{.00, A}...",None,8,Right,Nominal,Input
PASAT_3srate_raw_BL,Numeric,8,2,"PASAT 3"" rate raw score",None,None,8,Right,Scale,Input
PASAT_3srate_ss_BL,Numeric,8,2,"PASAT 3"" rate standard score",None,None,8,Right,Scale,Input
PASAT_2srate_raw_BL,Numeric,8,2,"PASAT 2"" rate raw score",None,None,8,Right,Scale,Input
PASAT_2srate_ss_BL,Numeric,8,2,"PASAT 2"" rate standard score",None,None,8,Right,Scale,Input
CPT3_detect_ss_BL,Numeric,8,2,CPT3 Detectability standard score,None,None,8,Right,Scale,Input
CPT3_detect_class_BL,Numeric,8,2,CPT3 Detectability classification,"{.00, Good detection}...",None,8,Right,Nominal,Input
CPT3_omis_ss_BL,Numeric,8,2,CPT3 Omissions standard score,None,None,8,Right,Scale,Input
CPT3_omis_class_BL,Numeric,8,2,CPT3 Omissions classification,"{.00, Low error rate}...",None,8,Right,Nominal,Input
CPT3_comis_ss_BL,Numeric,8,2,CPT3 Commissions standard score,None,None,8,Right,Scale,Input
CPT3_comis_class_BL,Numeric,8,2,CPT3 Commissions classification,"{.00, Low error rate}...",None,8,Right,Nominal,Input
CPT3_per_ss_BL,Numeric,8,2,CPT3 Perseverations standard score,None,None,8,Right,Scale,Input
CPT3_per_class_BL,Numeric,8,2,CPT3 Perseverations classification,"{.00, Low rate of persev}...",None,8,Right,Nominal,Input
CPT3_HRT_ss_BL,Numeric,8,2,CPT3 HRT standard score,None,None,8,Right,Scale,Input
CPT3_HRT_class_BL,Numeric,8,2,CPT3 HRT classification,"{.00, Atypically fast*}...",None,8,Right,Nominal,Input
CPT3_HRTSD_ss_BL,Numeric,8,2,CPT3 HRT SD standard score,None,None,8,Right,Scale,Input
CPT3_HRTSD_class_BL,Numeric,8,2,CPT3 HRT SD classification,"{.00, Good consistency}...",None,8,Right,Nominal,Input
CPT3_var_ss_BL,Numeric,8,2,CPT3 Variability standard score,None,None,8,Right,Scale,Input
CPT3_var_class_BL,Numeric,8,2,CPT3 Variability classification,"{.00, Low variability}...",None,8,Right,Nominal,Input
CPT3_HRTbc_ss_BL,Numeric,8,2,CPT3 HRT Block Change standard score,None,None,8,Right,Scale,Input
CPT3_HRTbc_class_BL,Numeric,8,2,CPT3 HRT Block Change classification,"{.00, Stable RT across blocks}...",None,8,Right,Nominal,Input
CPT3_HRTisi_ss_BL,Numeric,8,2,CPT3 HRT ISI Change standard score,None,None,8,Right,Scale,Input
CPT3_HRTisi_class_BL,Numeric,8,2,CPT3 HRT ISI Change classification,"{.00, Stable RT across ISIs}...",None,8,Right,Nominal,Input
trails_ver_BL,Numeric,8,2,Trails version,"{.00, STD}...",None,8,Right,Nominal,Input
trailsa_raw_BL,Numeric,8,2,Trails A raw score,None,None,8,Right,Scale,Input
trailsa_ss_BL,Numeric,8,2,Trails A standard score,None,None,8,Right,Scale,Input
trailsa_err_BL,Numeric,8,2,Trails A number of errors,None,None,8,Right,Scale,Input
trailsb_raw_BL,Numeric,8,2,Trails B raw score,None,None,8,Right,Scale,Input
trailsb_ss_BL,Numeric,8,2,Trails B standard score,None,None,8,Right,Scale,Input
trailsb_err_BL,Numeric,8,2,Trails B number of errors,None,None,8,Right,Scale,Input
wcst_ver_BL,Numeric,8,2,WCST version,"{.00, STD}...",None,8,Right,Nominal,Input
wcst_cat_raw_BL,Numeric,8,2,WCST total categories raw score,None,None,8,Right,Scale,Input
